time_s,cps
1.3212,3.69312e+09
1.3224,3.69303e+09
1.3236,3.69306e+09
1.3248,3.69303e+09
1.326,3.69312e+09
1.3272,3.69303e+09
1.3284,3.69306e+09
1.3296,3.69303e+09
1.3308,3.69306e+09
1.332,3.69309e+09
1.3332,3.69303e+09
1.3344,3.69312e+09
1.3356,3.693e+09
1.3368,3.69312e+09
1.338,3.69303e+09
1.3392,3.69312e+09
1.3404,3.69306e+09
1.3416,3.693e+09
1.3428,3.69306e+09
1.344,3.69309e+09
1.3452,3.69309e+09
1.3464,3.69306e+09
1.3476,3.69303e+09
1.3488,3.69303e+09
1.35,3.69312e+09
1.3512,3.69303e+09
1.3524,3.69306e+09
1.3536,3.69309e+09
1.3548,3.69303e+09
1.356,3.69306e+09
1.3572,3.69306e+09
1.3584,3.69309e+09
1.3596,3.69306e+09
1.3608,3.69303e+09
1.362,3.69306e+09
1.3632,3.69309e+09
1.3644,3.693e+09
1.3656,3.69312e+09
1.3668,3.69303e+09
1.368,3.69303e+09
1.3692,3.69312e+09
1.3704,3.693e+09
1.3716,3.69306e+09
1.3728,3.69312e+09
1.374,3.693e+09
1.3752,3.69309e+09
1.3764,3.69306e+09
1.3776,3.69309e+09
1.3788,3.693e+09
1.38,3.69312e+09
1.3812,3.69309e+09
1.3824,3.693e+09
1.3836,3.69306e+09
1.3848,3.69312e+09
1.386,3.69303e+09
1.3872,3.69306e+09
1.3884,3.69303e+09
1.3896,3.69306e+09
1.3908,3.69309e+09
1.392,3.69306e+09
1.3932,3.69303e+09
1.3944,3.69309e+09
1.3956,3.69303e+09
1.3968,3.69309e+09
1.398,3.69303e+09
1.3992,3.69306e+09
1.4004,3.69306e+09
1.4016,3.69306e+09
1.4028,3.69309e+09
1.404,3.69309e+09
1.4052,3.693e+09
1.4064,3.69306e+09
1.4076,3.69306e+09
1.4088,3.69309e+09
1.41,3.69303e+09
1.4112,3.69309e+09
1.4124,3.69303e+09
1.4136,3.69309e+09
1.4148,3.69306e+09
1.416,3.693e+09
1.4172,3.69309e+09
1.4184,3.69312e+09
1.4196,3.693e+09
1.4208,3.69306e+09
1.422,3.69316e+09
1.4232,3.693e+09
1.4244,3.69309e+09
1.4256,3.69303e+09
1.4268,3.69309e+09
1.428,3.69306e+09
1.4292,3.69309e+09
1.4304,3.69303e+09
1.4316,3.69303e+09
1.4328,3.69309e+09
1.434,3.69303e+09
1.4352,3.69309e+09
1.4364,3.69309e+09
1.4376,3.693e+09
1.4388,3.69312e+09
1.44,3.693e+09
1.4412,3.69306e+09
1.4424,3.69306e+09
1.4436,3.69309e+09
1.4448,3.69306e+09
1.446,3.69303e+09
1.4472,3.69312e+09
1.4484,3.69303e+09
1.4496,3.69306e+09
1.4508,3.69306e+09
1.452,3.69303e+09
1.4532,3.69306e+09
1.4544,3.69309e+09
1.4556,3.69303e+09
1.4568,3.69306e+09
1.458,3.69303e+09
1.4592,3.69312e+09
1.4604,3.69303e+09
1.4616,3.69312e+09
1.4628,3.69306e+09
1.464,3.69306e+09
1.4652,3.69306e+09
1.4664,3.69303e+09
1.4676,3.69312e+09
1.4688,3.69306e+09
1.47,3.693e+09
1.4712,3.69309e+09
1.4724,3.69306e+09
1.4736,3.69303e+09
1.4748,3.69312e+09
1.476,3.69303e+09
1.4772,3.69303e+09
1.4784,3.69309e+09
1.4796,3.69303e+09
1.4808,3.69309e+09
1.482,3.69303e+09
1.4832,3.69309e+09
1.4844,3.69309e+09
1.4856,3.69306e+09
1.4868,3.69303e+09
1.488,3.69306e+09
1.4892,3.693e+09
1.4904,3.69315e+09
1.4916,3.69306e+09
1.4928,3.693e+09
1.494,3.69312e+09
1.4952,3.69303e+09
1.4964,3.69306e+09
1.4976,3.69303e+09
1.4988,3.69306e+09
1.5,3.69312e+09
1.5012,3.693e+09
1.5024,3.69309e+09
1.5036,3.69312e+09
1.5048,3.693e+09
1.506,3.69312e+09
1.5072,3.69303e+09
1.5084,3.69306e+09
1.5096,3.69309e+09
1.5108,3.693e+09
1.512,3.69309e+09
1.5132,3.69303e+09
1.5144,3.69306e+09
1.5156,3.69312e+09
1.5168,3.69303e+09
1.518,3.69306e+09
1.5192,3.69303e+09
1.5204,3.69306e+09
1.5216,3.69306e+09
1.5228,3.69309e+09
1.524,3.69303e+09
1.5252,3.69309e+09
1.5264,3.69306e+09
1.5276,3.69303e+09
1.5288,3.69309e+09
1.53,3.69303e+09
1.5312,3.69306e+09
1.5324,3.69312e+09
1.5336,3.69303e+09
1.5348,3.69306e+09
1.536,3.69306e+09
1.5372,3.69306e+09
1.5384,3.693e+09
1.5396,3.69315e+09
1.5408,3.69303e+09
1.542,3.69306e+09
1.5432,3.69309e+09
1.5444,3.69303e+09
1.5456,3.69312e+09
1.5468,3.69303e+09
1.548,3.69306e+09
1.5492,3.69306e+09
1.5504,3.69309e+09
1.5516,3.69303e+09
1.5528,3.69309e+09
1.554,3.69306e+09
1.5552,3.693e+09
1.5564,3.69306e+09
1.5576,3.69309e+09
1.5588,3.69303e+09
1.56,3.69309e+09
1.5612,3.69306e+09
1.5624,3.69303e+09
1.5636,3.69312e+09
1.5648,3.69303e+09
1.566,3.69303e+09
1.5672,3.69312e+09
1.5684,3.69303e+09
1.5696,3.69309e+09
1.5708,3.69303e+09
1.572,3.69303e+09
1.5732,3.69309e+09
1.5744,3.69306e+09
1.5756,3.69308e+09
1.5768,3.69304e+09
1.578,3.69303e+09
1.5792,3.69306e+09
1.5804,3.69309e+09
1.5816,3.69309e+09
1.5828,3.69303e+09
1.584,3.69306e+09
1.5852,3.69309e+09
1.5864,3.69309e+09
1.5876,3.69303e+09
1.5888,3.69306e+09
1.59,3.69303e+09
1.5912,3.69309e+09
1.5924,3.69306e+09
1.5936,3.69309e+09
1.5948,3.69306e+09
1.596,3.69306e+09
1.5972,3.69306e+09
1.5984,3.69303e+09
1.5996,3.69309e+09
1.6008,3.69303e+09
1.602,3.69309e+09
1.6032,3.69306e+09
1.6044,3.69303e+09
1.6056,3.69306e+09
1.6068,3.69309e+09
1.608,3.69306e+09
1.6092,3.69306e+09
1.6104,3.69303e+09
1.6116,3.69309e+09
1.6128,3.693e+09
1.614,3.69306e+09
1.6152,3.69306e+09
1.6164,3.69309e+09
1.6176,3.69306e+09
1.6188,3.69303e+09
1.62,3.69306e+09
1.6212,3.69306e+09
1.6224,3.69312e+09
1.6236,3.69306e+09
1.6248,3.69303e+09
1.626,3.69312e+09
1.6272,3.693e+09
1.6284,3.69312e+09
1.6296,3.69306e+09
1.6308,3.69303e+09
1.632,3.69306e+09
1.6332,3.69309e+09
1.6344,3.69303e+09
1.6356,3.69306e+09
1.6368,3.69306e+09
1.638,3.69303e+09
1.6392,3.69309e+09
1.6404,3.69303e+09
1.6416,3.69303e+09
1.6428,3.69309e+09
1.644,3.69309e+09
1.6452,3.69306e+09
1.6464,3.69306e+09
1.6476,3.69309e+09
1.6488,3.693e+09
1.65,3.69309e+09
1.6512,3.69303e+09
1.6524,3.69309e+09
1.6536,3.69303e+09
1.6548,3.69306e+09
1.656,3.69312e+09
1.6572,3.69303e+09
1.6584,3.69309e+09
1.6596,3.69303e+09
1.6608,3.69303e+09
1.662,3.69306e+09
1.6632,3.69306e+09
1.6644,3.69309e+09
1.6656,3.69303e+09
1.6668,3.69309e+09
1.668,3.69309e+09
1.6692,3.69309e+09
1.6704,3.693e+09
1.6716,3.69306e+09
1.6728,3.69312e+09
1.674,3.69303e+09
1.6752,3.69306e+09
1.6764,3.69303e+09
1.6776,3.69306e+09
1.6788,3.69306e+09
1.68,3.69317e+09
1.6812,3.69296e+09
1.6824,3.69306e+09
1.6836,3.69312e+09
1.6848,3.69306e+09
1.686,3.69303e+09
1.6872,3.69309e+09
1.6884,3.69306e+09
1.6896,3.69303e+09
1.6908,3.69303e+09
1.692,3.69306e+09
1.6932,3.69309e+09
1.6944,3.69303e+09
1.6956,3.69309e+09
1.6968,3.69303e+09
1.698,3.69309e+09
1.6992,3.69309e+09
1.7004,3.69306e+09
1.7016,3.69306e+09
1.7028,3.69306e+09
1.704,3.69306e+09
1.7052,3.69306e+09
1.7064,3.69303e+09
1.7076,3.69306e+09
1.7088,3.69309e+09
1.71,3.69309e+09
1.7112,3.69301e+09
1.7124,3.69306e+09
1.7136,3.69303e+09
1.7148,3.69309e+09
1.716,3.69303e+09
1.7172,3.69312e+09
1.7184,3.693e+09
1.7196,3.69306e+09
1.7208,3.69309e+09
1.722,3.69309e+09
1.7232,3.69306e+09
1.7244,3.69309e+09
1.7256,3.693e+09
1.7268,3.69309e+09
1.728,3.69309e+09
1.7292,3.693e+09
1.7304,3.69306e+09
1.7316,3.69306e+09
1.7328,3.69309e+09
1.734,3.69306e+09
1.7352,3.69303e+09
1.7364,3.69309e+09
1.7376,3.69303e+09
1.7388,3.69309e+09
1.74,3.69309e+09
1.7412,3.69303e+09
1.7424,3.69309e+09
1.7436,3.693e+09
1.7448,3.69309e+09
1.746,3.69306e+09
1.7472,3.69309e+09
1.7484,3.693e+09
1.7496,3.69309e+09
1.7508,3.69309e+09
1.752,3.693e+09
1.7532,3.69306e+09
1.7544,3.69306e+09
1.7556,3.69309e+09
1.7568,3.69309e+09
1.758,3.693e+09
1.7592,3.69312e+09
1.7604,3.69303e+09
1.7616,3.69309e+09
1.7628,3.69309e+09
1.764,3.693e+09
1.7652,3.69312e+09
1.7664,3.69303e+09
1.7676,3.69306e+09
1.7688,3.69306e+09
1.77,3.69306e+09
1.7712,3.69306e+09
1.7724,3.69303e+09
1.7736,3.69309e+09
1.7748,3.69306e+09
1.776,3.69303e+09
1.7772,3.69309e+09
1.7784,3.69303e+09
1.7796,3.69309e+09
1.7808,3.69309e+09
1.782,3.69306e+09
1.7832,3.693e+09
1.7844,3.69306e+09
1.7856,3.69309e+09
1.7868,3.69306e+09
1.788,3.69306e+09
1.7892,3.693e+09
1.7904,3.69315e+09
1.7916,3.69303e+09
1.7928,3.69303e+09
1.794,3.69306e+09
1.7952,3.69306e+09
1.7964,3.69306e+09
1.7976,3.69309e+09
1.7988,3.69309e+09
1.8,3.693e+09
1.8012,3.69309e+09
1.8024,3.69303e+09
1.8036,3.69309e+09
1.8048,3.69309e+09
1.806,3.69303e+09
1.8072,3.69312e+09
1.8084,3.693e+09
1.8096,3.69309e+09
1.8108,3.69309e+09
1.812,3.69303e+09
1.8132,3.69303e+09
1.8144,3.69306e+09
1.8156,3.69306e+09
1.8168,3.69309e+09
1.818,3.69303e+09
1.8192,3.69306e+09
1.8204,3.69312e+09
1.8216,3.693e+09
1.8228,3.69309e+09
1.824,3.69303e+09
1.8252,3.69309e+09
1.8264,3.69306e+09
1.8276,3.69303e+09
1.8288,3.69309e+09
1.83,3.69303e+09
1.8312,3.69306e+09
1.8324,3.69306e+09
1.8336,3.69312e+09
1.8348,3.69306e+09
1.836,3.693e+09
1.8372,3.69309e+09
1.8384,3.69309e+09
1.8396,3.69303e+09
1.8408,3.69303e+09
1.842,3.69306e+09
1.8432,3.69309e+09
1.8444,3.69309e+09
1.8456,3.69306e+09
1.8468,3.69309e+09
1.848,3.693e+09
1.8492,3.69306e+09
1.8504,3.69306e+09
1.8516,3.69303e+09
1.8528,3.69312e+09
1.854,3.69303e+09
1.8552,3.69306e+09
1.8564,3.69306e+09
1.8576,3.69312e+09
1.8588,3.69306e+09
1.86,3.69303e+09
1.8612,3.69306e+09
1.8624,3.69306e+09
1.8636,3.69306e+09
1.8648,3.69306e+09
1.866,3.69306e+09
1.8672,3.69306e+09
1.8684,3.69303e+09
1.8696,3.69306e+09
1.8708,3.69309e+09
1.872,3.69303e+09
1.8732,3.69312e+09
1.8744,3.693e+09
1.8756,3.69306e+09
1.8768,3.69312e+09
1.878,3.693e+09
1.8792,3.69306e+09
1.8804,3.69306e+09
1.8816,3.69306e+09
1.8828,3.69309e+09
1.884,3.69303e+09
1.8852,3.69309e+09
1.8864,3.69306e+09
1.8876,3.69309e+09
1.8888,3.69306e+09
1.89,3.69303e+09
1.8912,3.69309e+09
1.8924,3.69306e+09
1.8936,3.69303e+09
1.8948,3.69309e+09
1.896,3.69306e+09
1.8972,3.69303e+09
1.8984,3.69309e+09
1.8996,3.69306e+09
1.9008,3.693e+09
1.902,3.69309e+09
1.9032,3.69309e+09
1.9044,3.69303e+09
1.9056,3.69309e+09
1.9068,3.69303e+09
1.908,3.69309e+09
1.9092,3.69303e+09
1.9104,3.69306e+09
1.9116,3.69306e+09
1.9128,3.69309e+09
1.914,3.69303e+09
1.9152,3.69306e+09
1.9164,3.69306e+09
1.9176,3.69309e+09
1.9188,3.69306e+09
1.92,3.69303e+09
1.9212,3.69306e+09
1.9224,3.69309e+09
1.9236,3.69306e+09
1.9248,3.69309e+09
1.926,3.69306e+09
1.9272,3.69303e+09
1.9284,3.69306e+09
1.9296,3.69312e+09
1.9308,3.69306e+09
1.932,3.69303e+09
1.9332,3.69306e+09
1.9344,3.69309e+09
1.9356,3.69303e+09
1.9368,3.69306e+09
1.938,3.69303e+09
1.9392,3.69309e+09
1.9404,3.69306e+09
1.9416,3.69303e+09
1.9428,3.69303e+09
1.944,3.69306e+09
1.9452,3.69315e+09
1.9464,3.693e+09
1.9476,3.69309e+09
1.9488,3.69306e+09
1.95,3.69307e+09
1.9512,3.69306e+09
1.9524,3.69303e+09
1.9536,3.69309e+09
1.9548,3.69303e+09
1.956,3.69306e+09
1.9572,3.69309e+09
1.9584,3.69306e+09
1.9596,3.69303e+09
1.9608,3.69309e+09
1.96239,3.69313e+09
1.96359,3.69294e+09
1.96479,3.69309e+09
1.96621,3.69306e+09
1.96741,3.69306e+09
1.96861,3.69306e+09
1.96981,3.69306e+09
1.97101,3.69306e+09
1.97221,3.69306e+09
1.97341,3.69303e+09
1.97461,3.69312e+09
1.97581,3.693e+09
1.97701,3.69309e+09
1.97821,3.69309e+09
1.97941,3.69306e+09
1.98061,3.69306e+09
1.98181,3.69309e+09
1.98301,3.693e+09
1.98421,3.69309e+09
1.98541,3.69306e+09
1.98661,3.69306e+09
1.98781,3.69309e+09
1.98901,3.693e+09
1.99021,3.69309e+09
1.99141,3.69309e+09
1.99261,3.69303e+09
1.99381,3.69303e+09
1.99501,3.69306e+09
1.99621,3.69306e+09
1.99741,3.69306e+09
1.99861,3.69309e+09
1.99981,3.69306e+09
2.00101,3.69303e+09
2.00221,3.69306e+09
2.00341,3.69306e+09
2.00461,3.69309e+09
2.00581,3.69303e+09
2.00701,3.69312e+09
2.00821,3.693e+09
2.00941,3.69306e+09
2.01061,3.69306e+09
2.01181,3.69309e+09
2.01301,3.69306e+09
2.01421,3.69306e+09
2.01541,3.69306e+09
2.01661,3.69306e+09
2.01781,3.69303e+09
2.01901,3.69312e+09
2.02021,3.69306e+09
2.02141,3.69309e+09
2.02261,3.69303e+09
2.02381,3.69303e+09
2.02501,3.69312e+09
2.02621,3.69303e+09
2.02741,3.69303e+09
2.02861,3.69309e+09
2.02981,3.69306e+09
2.03101,3.69306e+09
2.03221,3.69309e+09
2.03341,3.69303e+09
2.03461,3.69309e+09
2.03581,3.69297e+09
2.03701,3.69312e+09
2.03821,3.69303e+09
2.03941,3.69303e+09
2.04061,3.69309e+09
2.04181,3.69306e+09
2.04301,3.69306e+09
2.04421,3.69303e+09
2.04572,3.69304e+09
2.04692,3.69319e+09
2.04812,3.69303e+09
2.04932,3.69306e+09
2.05052,3.69306e+09
2.05172,3.69306e+09
2.05292,3.69306e+09
2.05412,3.69306e+09
2.05532,3.69306e+09
2.05652,3.69306e+09
2.05772,3.69306e+09
2.05892,3.69303e+09
2.06012,3.69309e+09
2.06132,3.69306e+09
2.06252,3.69306e+09
2.06372,3.69306e+09
2.06492,3.69303e+09
2.06612,3.69309e+09
2.06732,3.69303e+09
2.06852,3.69309e+09
2.06972,3.69309e+09
2.07092,3.69303e+09
2.07212,3.69306e+09
2.07332,3.69309e+09
2.07452,3.69306e+09
2.07572,3.69306e+09
2.07692,3.69303e+09
2.07812,3.69306e+09
2.07932,3.69309e+09
2.08052,3.69303e+09
2.08172,3.69309e+09
2.08292,3.69306e+09
2.08412,3.69303e+09
2.08532,3.69312e+09
2.08652,3.693e+09
2.08772,3.69306e+09
2.08892,3.69306e+09
2.09012,3.69306e+09
2.09132,3.69306e+09
2.09252,3.69312e+09
2.09372,3.69306e+09
2.09492,3.693e+09
2.09612,3.69309e+09
2.09732,3.69303e+09
2.09852,3.69306e+09
2.09972,3.69306e+09
2.10092,3.69306e+09
2.10212,3.69306e+09
2.10332,3.69306e+09
2.10452,3.69306e+09
2.10572,3.69312e+09
2.10692,3.693e+09
2.10812,3.69309e+09
2.10932,3.69312e+09
2.11052,3.69303e+09
2.11172,3.69306e+09
2.11292,3.69309e+09
2.11412,3.69306e+09
2.11532,3.693e+09
2.11652,3.69309e+09
2.11772,3.693e+09
2.11892,3.69315e+09
2.12012,3.69303e+09
2.12132,3.69309e+09
2.12252,3.69303e+09
2.12372,3.693e+09
2.12492,3.69309e+09
2.12612,3.69309e+09
2.12732,3.69306e+09
2.12852,3.69306e+09
2.12972,3.69303e+09
2.13092,3.69309e+09
2.13212,3.693e+09
2.13332,3.69309e+09
2.13452,3.69309e+09
2.13572,3.69309e+09
2.13692,3.69303e+09
2.13812,3.69303e+09
2.13932,3.69309e+09
2.14052,3.69303e+09
2.14172,3.69306e+09
2.14292,3.69306e+09
2.14412,3.69303e+09
2.14571,3.69321e+09
2.14691,3.69294e+09
2.14811,3.69303e+09
2.14931,3.69306e+09
2.15051,3.69306e+09
2.15171,3.69306e+09
2.15291,3.69309e+09
2.15411,3.69306e+09
2.15531,3.69303e+09
2.15651,3.69309e+09
2.15771,3.69306e+09
2.15891,3.69303e+09
2.16011,3.69306e+09
2.16131,3.69306e+09
2.16251,3.69306e+09
2.16371,3.69312e+09
2.16491,3.69306e+09
2.16611,3.69303e+09
2.16731,3.69306e+09
2.16851,3.69309e+09
2.16971,3.69303e+09
2.17091,3.69306e+09
2.17211,3.69306e+09
2.17331,3.69309e+09
2.17451,3.69309e+09
2.17571,3.693e+09
2.17691,3.69306e+09
2.17811,3.69309e+09
2.17931,3.69309e+09
2.18051,3.693e+09
2.18171,3.69306e+09
2.18291,3.69309e+09
2.18411,3.69306e+09
2.18531,3.69303e+09
2.18651,3.69306e+09
2.18771,3.69306e+09
2.18891,3.69309e+09
2.19011,3.69303e+09
2.19131,3.69306e+09
2.19251,3.69306e+09
2.19371,3.69306e+09
2.19491,3.69297e+09
2.19611,3.69316e+09
2.19731,3.69309e+09
2.19851,3.69306e+09
2.19971,3.69303e+09
2.20091,3.69312e+09
2.20211,3.693e+09
2.20331,3.69309e+09
2.20451,3.69303e+09
2.20571,3.69306e+09
2.20691,3.69309e+09
2.20811,3.69306e+09
2.20931,3.69306e+09
2.21051,3.69309e+09
2.21171,3.69306e+09
2.21291,3.69306e+09
2.21411,3.69303e+09
2.21531,3.69312e+09
2.21651,3.69303e+09
2.21771,3.69306e+09
2.21891,3.69309e+09
2.22011,3.693e+09
2.22131,3.69306e+09
2.22251,3.69312e+09
2.22371,3.693e+09
2.22491,3.69312e+09
2.22611,3.69303e+09
2.22731,3.69309e+09
2.22851,3.69297e+09
2.22971,3.69306e+09
2.23091,3.69312e+09
2.23211,3.69303e+09
2.23331,3.69309e+09
2.23451,3.69306e+09
2.23571,3.69303e+09
2.23691,3.69309e+09
2.23811,3.69303e+09
2.23931,3.69309e+09
2.24051,3.69303e+09
2.24171,3.69312e+09
2.24291,3.69303e+09
2.24411,3.69303e+09
2.24572,3.69304e+09
2.24692,3.69316e+09
2.24812,3.693e+09
2.24932,3.69309e+09
2.25052,3.69303e+09
2.25172,3.69309e+09
2.25292,3.69306e+09
2.25412,3.69309e+09
2.25532,3.69303e+09
2.25652,3.69306e+09
2.25772,3.69309e+09
2.25892,3.69309e+09
2.26012,3.693e+09
2.26132,3.69303e+09
2.26252,3.69303e+09
2.26372,3.69316e+09
2.26492,3.69303e+09
2.26612,3.69309e+09
2.26732,3.69303e+09
2.26852,3.69309e+09
2.26972,3.69306e+09
2.27092,3.69306e+09
2.27212,3.69303e+09
2.27332,3.69309e+09
2.27452,3.69306e+09
2.27572,3.69306e+09
2.27692,3.69303e+09
2.27812,3.69312e+09
2.27932,3.69306e+09
2.28052,3.69303e+09
2.28172,3.69303e+09
2.28292,3.69309e+09
2.28412,3.69303e+09
2.28532,3.69306e+09
2.28652,3.69306e+09
2.28772,3.69306e+09
2.28892,3.69309e+09
2.29012,3.69303e+09
2.29132,3.69303e+09
2.29252,3.69309e+09
2.29372,3.69306e+09
2.29492,3.69306e+09
2.29612,3.69306e+09
2.29732,3.69309e+09
2.29852,3.69303e+09
2.29972,3.69309e+09
2.30092,3.69309e+09
2.30212,3.69303e+09
2.30332,3.69309e+09
2.30452,3.69303e+09
2.30572,3.69309e+09
2.30692,3.69303e+09
2.30812,3.69309e+09
2.30932,3.69306e+09
2.31052,3.69306e+09
2.31172,3.69303e+09
2.31292,3.69309e+09
2.31412,3.69303e+09
2.31532,3.69309e+09
2.31652,3.69303e+09
2.31772,3.69312e+09
2.31892,3.693e+09
2.32012,3.69306e+09
2.32132,3.69306e+09
2.32252,3.69312e+09
2.32372,3.693e+09
2.32492,3.69303e+09
2.32612,3.69312e+09
2.32732,3.693e+09
2.32852,3.69312e+09
2.32972,3.69309e+09
2.33092,3.69303e+09
2.33212,3.69303e+09
2.33332,3.69306e+09
2.33452,3.69306e+09
2.33572,3.69306e+09
2.33692,3.69306e+09
2.33812,3.69309e+09
2.33932,3.69303e+09
2.34052,3.69309e+09
2.34172,3.69309e+09
2.34292,3.69303e+09
2.34412,3.69309e+09
2.34574,3.69308e+09
2.34694,3.693e+09
2.34814,3.69309e+09
2.34934,3.69309e+09
2.35054,3.69303e+09
2.35174,3.69309e+09
2.35294,3.69303e+09
2.35414,3.69306e+09
2.35534,3.69303e+09
2.35654,3.69312e+09
2.35774,3.69303e+09
2.35894,3.69303e+09
2.36014,3.69312e+09
2.36134,3.69303e+09
2.36254,3.69309e+09
2.36374,3.693e+09
2.36494,3.69303e+09
2.36614,3.69312e+09
2.36734,3.69303e+09
2.36854,3.69309e+09
2.36974,3.69303e+09
2.37094,3.69309e+09
2.37214,3.69306e+09
2.37334,3.69303e+09
2.37454,3.69309e+09
2.37574,3.69303e+09
2.37694,3.69309e+09
2.37814,3.69303e+09
2.37934,3.69309e+09
2.38054,3.69309e+09
2.38174,3.693e+09
2.38294,3.69312e+09
2.38414,3.69303e+09
2.38534,3.69309e+09
2.38654,3.69306e+09
2.38774,3.69303e+09
2.38894,3.69306e+09
2.39014,3.69309e+09
2.39134,3.69303e+09
2.39254,3.69309e+09
2.39374,3.69306e+09
2.39494,3.69306e+09
2.39614,3.69306e+09
2.39734,3.69303e+09
2.39854,3.69306e+09
2.39974,3.69306e+09
2.40094,3.69309e+09
2.40214,3.69303e+09
2.40334,3.69309e+09
2.40454,3.69306e+09
2.40574,3.69303e+09
2.40694,3.69312e+09
2.40814,3.69297e+09
2.40934,3.69309e+09
2.41054,3.69309e+09
2.41174,3.69306e+09
2.41294,3.693e+09
2.41414,3.69309e+09
2.41534,3.69306e+09
2.41654,3.69309e+09
2.41774,3.69303e+09
2.41894,3.69309e+09
2.42014,3.69303e+09
2.42134,3.69309e+09
2.42254,3.69309e+09
2.42374,3.69303e+09
2.42494,3.69306e+09
2.42614,3.69306e+09
2.42734,3.69309e+09
2.42854,3.69303e+09
2.42974,3.69309e+09
2.43094,3.69306e+09
2.43214,3.69306e+09
2.43334,3.69303e+09
2.43454,3.69306e+09
2.43574,3.69309e+09
2.43694,3.69303e+09
2.43814,3.69309e+09
2.43934,3.69303e+09
2.44054,3.69312e+09
2.44174,3.693e+09
2.44294,3.69312e+09
2.44414,3.69303e+09
2.44575,3.69308e+09
2.44695,3.69303e+09
2.44815,3.69309e+09
2.44935,3.69303e+09
2.45055,3.69303e+09
2.45175,3.69309e+09
2.45295,3.69306e+09
2.45415,3.69306e+09
2.45535,3.69309e+09
2.45655,3.69306e+09
2.45775,3.69306e+09
2.45895,3.69306e+09
2.46015,3.69303e+09
2.46135,3.69309e+09
2.46255,3.69303e+09
2.46375,3.69306e+09
2.46495,3.69306e+09
2.46615,3.69309e+09
2.46735,3.69303e+09
2.46855,3.69309e+09
2.46975,3.69309e+09
2.47095,3.693e+09
2.47215,3.69306e+09
2.47335,3.69306e+09
2.47455,3.69312e+09
2.47575,3.69303e+09
2.47695,3.69306e+09
2.47815,3.69303e+09
2.47935,3.69306e+09
2.48055,3.69309e+09
2.48175,3.69303e+09
2.48295,3.69309e+09
2.48415,3.69303e+09
2.48535,3.69309e+09
2.48655,3.69309e+09
2.48775,3.693e+09
2.48895,3.69309e+09
2.49015,3.69303e+09
2.49135,3.69319e+09
2.49255,3.69294e+09
2.49375,3.69306e+09
2.49495,3.69309e+09
2.49615,3.69309e+09
2.49735,3.69303e+09
2.49855,3.69306e+09
2.49975,3.69309e+09
2.50095,3.69303e+09
2.50215,3.69309e+09
2.50335,3.69303e+09
2.50455,3.69309e+09
2.50575,3.69303e+09
2.50695,3.69309e+09
2.50815,3.69303e+09
2.50935,3.69309e+09
2.51055,3.69303e+09
2.51175,3.69309e+09
2.51298,3.69319e+09
2.51418,3.69297e+09
2.51538,3.69303e+09
2.51658,3.69306e+09
2.51778,3.69306e+09
2.51898,3.69309e+09
2.52018,3.69306e+09
2.52138,3.69303e+09
2.52258,3.69306e+09
2.52378,3.69309e+09
2.52498,3.69303e+09
2.52618,3.69303e+09
2.52738,3.69309e+09
2.52858,3.69303e+09
2.52978,3.69312e+09
2.53098,3.693e+09
2.53218,3.69309e+09
2.53338,3.69303e+09
2.53458,3.69306e+09
2.53578,3.69306e+09
2.53698,3.69312e+09
2.53818,3.693e+09
2.53938,3.69312e+09
2.54058,3.693e+09
2.54178,3.69303e+09
2.54298,3.69309e+09
2.54418,3.69306e+09
2.54576,3.69299e+09
2.54696,3.69322e+09
2.54816,3.69309e+09
2.54936,3.69306e+09
2.55056,3.693e+09
2.55176,3.69306e+09
2.55296,3.69306e+09
2.55416,3.69306e+09
2.55536,3.69306e+09
2.55656,3.69306e+09
2.55776,3.69309e+09
2.55896,3.69303e+09
2.56016,3.69306e+09
2.56136,3.69309e+09
2.56256,3.69303e+09
2.56376,3.69309e+09
2.56496,3.69306e+09
2.56616,3.69306e+09
2.56736,3.69303e+09
2.56856,3.69309e+09
2.56976,3.69303e+09
2.57096,3.69306e+09
2.57216,3.69309e+09
2.57336,3.69306e+09
2.57456,3.69303e+09
2.57576,3.69309e+09
2.57696,3.69309e+09
2.57816,3.69303e+09
2.57936,3.69309e+09
2.58056,3.69306e+09
2.58176,3.69306e+09
2.58296,3.69306e+09
2.58416,3.69303e+09
2.58536,3.69309e+09
2.58656,3.69297e+09
2.58776,3.69306e+09
2.58896,3.69315e+09
2.59016,3.69306e+09
2.59136,3.69303e+09
2.59256,3.69306e+09
2.59376,3.69309e+09
2.59496,3.69309e+09
2.59616,3.69303e+09
2.59736,3.69306e+09
2.59856,3.69309e+09
2.59976,3.693e+09
2.60096,3.69306e+09
2.60216,3.69306e+09
2.60336,3.69306e+09
2.60456,3.69312e+09
2.60576,3.693e+09
2.60696,3.69306e+09
2.60816,3.69306e+09
2.60936,3.69309e+09
2.61056,3.69303e+09
2.61176,3.69309e+09
2.61316,3.69317e+09
2.61436,3.69294e+09
2.61556,3.69306e+09
2.61676,3.69306e+09
2.61796,3.69303e+09
2.61916,3.69306e+09
2.62036,3.69306e+09
2.62156,3.69309e+09
2.62276,3.69303e+09
2.62396,3.69306e+09
2.62516,3.69306e+09
2.62636,3.69309e+09
2.62756,3.69306e+09
2.62932,3.69309e+09
2.63052,3.69303e+09
2.63172,3.69303e+09
